,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
775348,775348,2019-11-28 09:31:58,4671727014157745,fraud_Kuvalis Ltd,gas_transport,26.43,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,e802c342e7b644efdb4e19a1b3cbe953,1354095118,40.002064,-86.329922,0
1233533,1233533,2020-05-30 03:32:41,6515067575568369,"fraud_Schultz, Simonis and Little",grocery_pos,338.04,Kevin,Pena,M,2674 Bentley Radial,Damascus,VA,24236,36.6403,-81.7776,3085,Land/geomatics surveyor,1990-10-15,65a4aee9d0d7f9bd1be064b9f4e81fbc,1369884761,37.311439,-82.149611,1
664600,664600,2019-10-10 13:29:54,5540636818935089,fraud_Zboncak Ltd,food_dining,18.88,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,d5c8702a4335d86e82d1674ce7f66d8b,1349875794,42.64421,-71.769262,0
740103,740103,2019-11-12 02:03:54,6569097840281287,fraud_Roberts-Beahan,misc_pos,1.12,Steven,Johnson,M,7470 John Tunnel Suite 937,Aurora,CO,80014,39.6662,-104.835,389246,"Scientist, marine",1969-12-12,6dd4b69d5d9e0c243648f397e7f41793,1352685834,39.726282,-104.351883,0
905458,905458,2019-12-28 08:04:09,2266735643685262,fraud_Koepp-Witting,grocery_pos,51.34,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,b7d0fce81a5c183c1ecdf8977bfc619f,1356681849,34.445465000000006,-86.47912,0
1057701,1057701,2020-03-15 10:48:15,213161293389774,"fraud_Schaefer, McGlynn and Bosco",gas_transport,76.01,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,917db410d0c4e995faebde5242c2526e,1363344495,42.981889,-77.625875,0
1051651,1051651,2020-03-12 05:58:20,4302480582202074,fraud_Ledner-Pfannerstill,gas_transport,74.48,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,bd64769cc6142be3b4bfd2a2ed25dfef,1363067900,44.085809000000005,-85.928513,0
1016953,1016953,2020-02-23 21:24:21,38199021865320,fraud_Fadel-Hilpert,health_fitness,77.68,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,72eee7ac7bc40c4de263cd8ef49047c0,1361654661,42.306472,-72.885323,0
759834,759834,2019-11-21 13:38:38,180047222886866,"fraud_Koss, Hansen and Lueilwitz",home,117.37,Christine,Shaffer,F,14017 Thomas Plaza,Loami,IL,62661,39.6704,-89.8588,1213,English as a foreign language teacher,1991-04-22,4f37cd7ebd99b924e3103336693aaef4,1353505118,40.295391,-88.997192,0
933286,933286,2020-01-05 23:03:31,213114122496591,"fraud_Cole, Hills and Jewess",home,27.69,Jeremy,Perry,M,797 Jennifer Loop Suite 634,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,1963-07-14,5f4d1a7bd5d4f4406e60a38bb8fafe1f,1357427011,43.365228,-92.968079,0
1117663,1117663,2020-04-10 11:00:15,502012776709,fraud_Dooley-Thompson,misc_net,584.11,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,151996e0a44e3e1e4ab84dc9714508f2,1365591615,42.529355,-76.174199,0
712537,712537,2019-10-31 15:08:25,3576431665303017,"fraud_Schiller, Blanda and Johnson",home,116.08,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,7a66c5e645798ad5910641486fdda32b,1351696105,33.478474,-112.525093,0
740910,740910,2019-11-12 16:50:58,6011367958204270,fraud_Wilkinson PLC,kids_pets,54.65,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,fd2080f9a862d4f439f6f434312ff822,1352739058,41.071369,-80.836874,0
1007128,1007128,2020-02-17 19:55:29,4427805710168,fraud_Crona and Sons,kids_pets,70.31,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,5abb5d1c2a1137245396bff3d292b10b,1361130929,32.553495,-105.882452,0
248818,248818,2019-05-04 20:32:31,4952583804639909,"fraud_Schumm, McLaughlin and Carter",food_dining,69.08,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,cfb564327b15fa4faccb06867d8511b2,1336163551,40.705836,-81.25465799999999,0
487534,487534,2019-08-01 12:22:19,3521815216091574,fraud_Pacocha-Weissnat,kids_pets,46.8,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,12a2d56430404ed4d91357de5c212613,1343823739,38.813057,-106.183959,0
1275579,1275579,2020-06-14 01:49:33,343668971234893,fraud_Kemmer-Buckridge,misc_pos,3.88,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,aad5aadba2ee15645d54df1b3a27cbf2,1371174573,34.044341,-79.972741,0
523046,523046,2019-08-13 10:04:26,3524574586339330,"fraud_Hayes, Marquardt and Dibbert",misc_net,230.75,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,32974c9b1e12eb27e7ea99fd126a5197,1344852266,27.895940000000003,-79.68461500000001,0
1130067,1130067,2020-04-15 04:54:20,343464013864032,"fraud_Bins, Balistreri and Beatty",shopping_pos,4.68,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,1962-08-13,406d60802aadec6b11c183a1d9ec04be,1366001660,36.680809,-78.15480600000001,0
232304,232304,2019-04-27 14:25:09,6540981358631302,fraud_Schimmel-Olson,kids_pets,170.57,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,1967-06-19,c3ec03d703d818bae3827c0fd8c7cfcb,1335536709,41.701901,-82.496173,0
828465,828465,2019-12-10 06:06:00,4025612008285111,"fraud_Tillman, Dickinson and Labadie",gas_transport,47.14,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,0dddaec9ffff40ec1c46359a21c2af67,1355119560,41.340069,-80.09406800000001,0
601447,601447,2019-09-12 19:43:15,584673555952,"fraud_Kling, Howe and Schneider",home,212.34,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,1930-08-13,81af8cfc64f55b69af87da8224102b6f,1347478995,48.205422,-101.925336,0
471524,471524,2019-07-27 00:57:00,343819048608995,fraud_Nienow PLC,entertainment,35.4,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24,0050e26d8d4e2b2194201f42e2d50255,1343350620,40.742813,-94.314603,0
954626,954626,2020-01-18 19:01:28,639023984367,"fraud_Watsica, Haag and Considine",shopping_pos,4.51,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,733d4fa8c6885b24a45499dfb3d10604,1358535688,43.806651,-74.74853900000001,0
398519,398519,2019-06-30 16:46:34,6511349151405438,fraud_Skiles LLC,home,92.77,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,1946-08-24,d7b1dd0c77a6d2445797a2b5beb1c975,1341074794,39.506039,-114.474468,0
607933,607933,2019-09-15 13:27:28,2235613922823698,fraud_Volkman Ltd,misc_net,3.06,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,f97610d4a410881cff19b1b52b40e8e4,1347715648,43.315703000000006,-104.887155,0
731178,731178,2019-11-09 00:13:59,4488258847705225890,fraud_Eichmann-Russel,misc_pos,1.97,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,1929-08-23,054e99edac6e09d7b7c70fb309e0d402,1352420039,34.17662,-80.23660600000001,0
9393,9393,2019-01-06 21:13:33,2719496466799416,fraud_Friesen Ltd,health_fitness,8.52,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,1940-09-17,2f720b9add9968a4bd29cb4d311a1eb2,1325884413,44.086547,-103.76069,0
396551,396551,2019-06-30 04:25:39,4254074738931278,fraud_Auer-West,shopping_net,6.88,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,1956-05-02,0f184a80c728f8b70b93e3f9e75bb61c,1341030339,41.23436,-77.921625,0
1229583,1229583,2020-05-28 12:13:30,4585132874641,"fraud_Gutmann, McLaughlin and Wiza",home,8.74,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,905a1e46d87f589641570ba44ff41a83,1369743210,40.531047,-94.433982,0
545412,545412,2019-08-21 17:39:53,3562679455732797,"fraud_O'Reilly, Mohr and Purdy",home,47.41,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,1962-12-06,2cc1534db065ad5b2fd2d7e66b63ab5e,1345570793,38.843054,-75.655888,0
824817,824817,2019-12-09 13:58:58,4292743669224718067,"fraud_Mosciski, Ziemann and Farrell",shopping_net,6.94,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,4c2052d5349bca034da82210e2a210b7,1355061538,37.28076,-77.276752,0
804206,804206,2019-12-05 12:54:49,213193596103206,fraud_Beier LLC,entertainment,70.13,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994-02-09,00d5acef9bd74a2af273210d9abef9eb,1354712089,44.921029,-83.571114,0
807010,807010,2019-12-06 06:43:26,2264937662466770,"fraud_Osinski, Ledner and Leuschke",grocery_pos,62.32,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,831bf814904a3f7f792468eeba65074a,1354776206,29.926197,-98.383137,0
1241182,1241182,2020-06-01 15:09:03,2229378226512508,"fraud_Kling, Howe and Schneider",home,79.45,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,1984-11-06,a5eb6d18d0e1566130e2963ec4d7bac8,1370099343,44.279393,-90.591605,0
263249,263249,2019-05-11 08:20:50,4538566639857,fraud_Rempel Inc,shopping_net,88.53,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74.0,13835,"Programmer, multimedia",1967-05-28,24e0163f2fa44c065542fc93af96231e,1336724450,40.265948,-73.149192,0
681518,681518,2019-10-18 00:11:15,2248735346244816,"fraud_Swaniawski, Lowe and Robel",shopping_pos,3.39,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,0f6d9554e2b7a0de2886c880731af7dd,1350519075,38.808363,-100.447474,0
374590,374590,2019-06-22 12:24:31,4862293128558,fraud_Lubowitz-Walter,kids_pets,1.02,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,1956-09-15,77740d05c36f16eac2e404dfe9c5c5cf,1340367871,41.228848,-78.191776,0
1276737,1276737,2020-06-14 12:25:11,373905417449658,fraud_O'Hara-Wilderman,food_dining,70.01,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,1970-11-12,887dcd660c7e8bb1b6963eb024af2ce6,1371212711,31.938451,-97.355921,0
942847,942847,2020-01-11 22:53:41,6011109736646996,"fraud_Watsica, Haag and Considine",shopping_pos,8.92,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,1e7181991a104eb45a34d408127b0fb6,1357944821,34.561989000000004,-77.37687199999999,0
929349,929349,2020-01-04 06:37:17,2248735346244816,fraud_Fisher Inc,shopping_net,2.55,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,b0a9b6088b8785dfccce06553d8f09ad,1357281437,38.83534,-99.667762,0
917613,917613,2019-12-30 08:22:49,213173753804333,"fraud_Connelly, Reichert and Fritsch",gas_transport,56.2,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,45587682c21b554ebe600fb5bc30fe4e,1356855769,41.27469,-86.859806,0
535132,535132,2019-08-18 04:53:24,571465035400,fraud_Ankunding LLC,shopping_net,99.74,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,37bd265293d6ef77b27c5d504fb58b40,1345265604,42.47834,-108.958493,0
1181195,1181195,2020-05-08 13:55:16,4292743669224718067,fraud_Shields-Wunsch,health_fitness,18.49,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,46e3281e866fc386430ce79569f670d1,1368021316,38.482363,-76.255539,0
472769,472769,2019-07-27 12:23:52,6011724471098086,fraud_Kihn-Schuster,food_dining,31.93,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,c4f89ca9427955888d76a06ca2f06119,1343391832,45.704439,-118.89743,0
942018,942018,2020-01-11 15:34:07,3543591270174051,"fraud_Hahn, Bahringer and McLaughlin",personal_care,54.25,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,169c9ca22c154a0cc3b4821ee1d7ef10,1357918447,40.72644,-79.578835,0
659291,659291,2019-10-07 15:46:30,213193596103206,"fraud_Cronin, Kshlerin and Weber",health_fitness,74.39,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994-02-09,905fef0e7e45cd88cb34db87f6b37bb8,1349624790,45.843329,-84.561539,0
766395,766395,2019-11-24 11:20:02,3549202406645667,fraud_Hickle Group,shopping_pos,9.63,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,1933-04-02,e4ffff6d11eaeb2a25818a6d7f71adc5,1353756002,44.534388,-71.04669,0
440775,440775,2019-07-15 10:52:07,4890424426862856940,"fraud_Reilly, Heaney and Cole",gas_transport,92.07,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,18c7348f66db7039f5d3d75288b99a60,1342349527,37.713317,-120.633581,0
408630,408630,2019-07-04 11:48:28,378278619832195,fraud_Kihn Inc,shopping_pos,7.03,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06,051bba26ad991d0a867c03d3ad675322,1341402508,43.617853,-123.611212,0
9208,9208,2019-01-06 19:25:31,4427805710168,fraud_Grimes LLC,entertainment,22.73,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,89b7b0e4d5a914fb4bca27f523baeefb,1325877931,33.724515000000004,-106.643394,0
107681,107681,2019-03-03 08:07:15,4451438912406400,fraud_Huels-Nolan,gas_transport,63.59,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,1999-09-11,24cf58a51d6dacbb5c15b52e7a7efb74,1330762035,35.277978000000004,-92.684983,0
386356,386356,2019-06-26 04:54:00,3583635130604947,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,187.07,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,87d5d03e4b5990f62013a11faf326692,1340686440,39.049505,-75.310345,0
694985,694985,2019-10-23 18:09:39,180048185037117,fraud_Kuhic LLC,shopping_net,5.45,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,cf5cc03b36780345bb07d8efccd958e5,1351015779,40.902538,-74.16597,0
196975,196975,2019-04-11 20:15:14,6011367958204270,fraud_Treutel-King,travel,2.86,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,0e8139bae158a6e7830734c04f5060f9,1334175314,41.708526,-81.97516999999999,0
432038,432038,2019-07-12 22:22:36,4836998673805450,"fraud_Crist, Jakubowski and Littel",home,103.04,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,b4f9fd358b04957b4ad5ff5771b49119,1342131756,46.965908,-87.07539799999999,0
499935,499935,2019-08-05 09:21:40,4469777115158234880,fraud_Hills-Olson,grocery_net,37.55,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980-11-22,95f3a47bbc486b5e26be7bb7ad0054bb,1344158500,42.575153,-70.725752,0
1076948,1076948,2020-03-23 12:44:30,581686439828,fraud_Renner Ltd,home,97.22,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,7b89936ee7c06baae38b4c459c0027f8,1364042670,40.927898,-79.486076,0
888973,888973,2019-12-23 18:47:24,3577578023716568,fraud_Baumbach Ltd,personal_care,68.0,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,d92afbc0f9d7c9db9ca8fd456931890f,1356288444,41.995389,-80.83574,0
42670,42670,2019-01-26 12:55:45,4379260813815979609,"fraud_Haley, Jewess and Bechtelar",shopping_pos,8.52,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1974-01-03,fb28685a854f8e3e4a145422f91f8ecf,1327582545,37.113618,-122.780277,0
259242,259242,2019-05-09 07:54:57,4873783502705038,fraud_Auer-Mosciski,grocery_pos,182.89,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,83095cf6177de5c1335b90ad16327b14,1336550097,48.594204,-123.153424,0
264173,264173,2019-05-11 16:37:19,4423489490781412,"fraud_Berge, Kautzer and Harris",personal_care,93.31,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,1957-03-06,be1e1245a8fc3f9cbfc69c4241641b38,1336754239,41.435374,-90.774311,0
1255290,1255290,2020-06-06 21:50:33,630424987505,fraud_Pacocha-Bauch,shopping_pos,8.69,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,7172756c2b4dd2da7a8fc7304ee8ac17,1370555433,39.715109000000005,-78.85557800000001,0
831878,831878,2019-12-11 09:51:51,4560004149983868183,fraud_Rutherford-Mertz,grocery_pos,196.85,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,0d0c13bbbaa201d12d21c65687114a70,1355219511,39.659499,-104.234099,0
612254,612254,2019-09-16 20:36:39,4635330563105903,fraud_Ullrich Ltd,kids_pets,73.52,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,1983-07-10,4b1630cbfac8f31d031aab5c85787370,1347827799,39.737032,-76.967685,0
337847,337847,2019-06-09 06:28:54,376445266762684,"fraud_Greenholt, Jacobi and Gleason",gas_transport,58.23,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,0d9a54dfbf8f399e16095bf9139f17ad,1339223334,40.869304,-101.418435,0
664518,664518,2019-10-10 12:37:55,3567697931646329,fraud_Reichel LLC,personal_care,10.9,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,c54f8ad5dee85286889f1a3f5cd1c812,1349872675,41.985646,-74.153315,0
566776,566776,2019-08-29 12:34:10,3593118134380341,fraud_Torphy-Kertzmann,health_fitness,2.85,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,de23f0c3a70735e82681dc2920f97624,1346243650,44.901554,-67.225983,0
107739,107739,2019-03-03 08:43:10,4586810168620942,fraud_Torp-Labadie,gas_transport,36.84,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,2b6023104a1a72175178311bd14ad75c,1330764190,31.633612,-80.598475,0
750592,750592,2019-11-17 11:05:47,30033162392091,fraud_Vandervort-Funk,grocery_pos,76.27,Kevin,Summers,M,7302 Samantha Mission,Carroll,NE,68723,42.277,-97.1926,566,Metallurgist,1975-01-26,b166e1f3faac35a120b57daf33b755b0,1353150347,41.716586,-97.027332,0
131296,131296,2019-03-13 14:15:58,4681699462969,fraud_Schmidt and Sons,shopping_net,20.27,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,2b2b9acdfea2e41c2410e50ccb815a04,1331648158,36.094748,-85.659981,0
1149507,1149507,2020-04-24 12:35:43,372520049757633,"fraud_Pouros, Walker and Spencer",kids_pets,32.21,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,8a40b4de0e6be5dcf61dea164254a704,1366806943,49.098031,-92.322437,0
510376,510376,2019-08-09 17:21:39,4939976756738216,fraud_Daugherty LLC,kids_pets,18.28,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,0a43a138485513d9609417694ff15cf9,1344532899,26.264437,-99.239542,0
80970,80970,2019-02-17 18:28:32,6547670341037171,fraud_Kuhn Group,food_dining,2.29,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,a9bcd970e769ae856d852553376a6d53,1329503312,40.175937,-75.020376,0
464774,464774,2019-07-24 01:17:54,3559160581764413,fraud_Hills-Olson,grocery_net,44.54,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,7e5dcd341a70993f58cef685474ac846,1343092674,41.707801,-78.35714399999999,0
1026286,1026286,2020-03-01 14:48:43,2720433095629877,fraud_Bednar Group,misc_net,260.63,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,9fb58934e2bef94e046eced34bbf05fd,1362149323,43.208452,-68.99833199999999,0
